track_uri,track_name,preview_url,track_id,track_pop,artist_uri,artist_name,artist_pop,artist_genres,album,genre,danceability,energy,key,loudness,mode,speechiness,acousticnesss,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
spotify:track:4tYDiMb5vYQ2YlhuS9I0Ig,Surrender,https://p.scdn.co/mp3-preview/08423d1005cf07559ef30c9b85360616a1114df2?cid=400e13a0a7b044409077270c38d6b730,4tYDiMb5vYQ2YlhuS9I0Ig,61,spotify:artist:6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,66,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",Surrender,hard rock,0.563,0.949,0,-4.568,1,0.13,0.00632,2.06e-06,0.335,0.724,170.022,4,220839,Youve always told me that you know me But you dont really know me at all (No) You just played me and betrayed me And showed no sympathy at all  no  Why cant you just please surrender? Surrender what you promised Surrender what I need Why cant you just see that sweet surrender in me? One time  surrender to me So  will you stand tall and be accountable? And tell that little girl you lied (Oh no) And how you lost it  Im so exhausted And this is where I draw the line for the last time  Why cant you just pleasе surrender? Surrendеr what you promised Surrender what I need Oh  baby Why cant you just see that sweet surrender in me? One time  surrender to me  Im done wastin time So sick of your lies And every time  you seem to change your mind Manipulate So quick to hate A true master of your art you demonstrate But I need a break from you I need to separate from you I need to keep my faith and do all the other things I promised you Why you always make me wait on you? I really need a break from you I need to keep my faith and do all the other things I promised you I really need a break (Break) I really need a break (Break) I really need a break  break  break  break  break See Godsmack LiveGet tickets as low as $41You might also like Why cant you just please surrender? Surrender what you promised Surrender what I need Oh  baby Why cant you just see that sweet surrender in me? One time  surrender to me  Surrender to me (To me  to me) Surrender to m
spotify:track:4k0hvjglHbcZI203QI4pF7,You Make Me Feel Like It’s Halloween,https://p.scdn.co/mp3-preview/5b254a36793bb206ba0f11bcab2312c3a279bc16?cid=400e13a0a7b044409077270c38d6b730,4k0hvjglHbcZI203QI4pF7,69,spotify:artist:12Chz98pHFMPJEknJQMWvI,Muse,75,"['modern rock', 'permanent wave', 'rock']",Will Of The People,hard rock,0.514,0.935,1,-3.331,1,0.0605,0.000394,0.000764,0.386,0.53,123.032,4,180302,(Halloween) (Halloween)  You got me checking my mirror You make me feel like Im on the run Whered you hide the gun? The kitchen knife in your hand Are you the poison? Are you the cure? Im not so sure Im shackled  there is no way out I cant escape  When you turn out the lights You make me feel like it is Halloween (Halloween) It is Halloween (Halloween) When you skulk round the house You make me feel like it is Halloween (Halloween) It is Halloween (Halloween)  You cut me off from my friends You cut me off from my family Im in misery (Im your number one fan) Each day  I fall to my knees I see the writing is on the wall Now Im in withdrawal  Im shackled  there is no way out (There is nothing I can do to escape) I cant escape  When you turn out the lights You make me feel like it is Halloween (Halloween) It is Halloween (Halloween) The way you skulk round the house You make me feel like it is Halloween (Halloween) It is Halloween (Halloween) You might also like  Ah  When you turn out the lights You make me feel like it is Halloween (Halloween) It is Halloween (Halloween) When you skulk round the house You make me feel like it is Halloween (Halloween) It is Halloween (Halloween)  I see your eye in the keyhole I feel like it is Halloween (Halloween) It is Halloween (Halloween) Wont rest until Im possessed You make me feel like it is Halloween (Halloween) It is Halloween (Halloween)  (But you are the caretaker)
spotify:track:0GJfvZyqNIzNC47NZh5O5u,Find Life,https://p.scdn.co/mp3-preview/147de47dd22a63101353cbaf188aea3441bb06be?cid=400e13a0a7b044409077270c38d6b730,0GJfvZyqNIzNC47NZh5O5u,56,spotify:artist:2KaW48xlLnXC2v8tvyhWsa,Amaranthe,60,"['gothic symphonic metal', 'power metal']",Find Life,hard rock,0.524,0.954,7,-6.204,1,0.0873,1.78e-05,1.32e-05,0.0688,0.374,139.948,4,184347, The air is purified I step on solemn ground But it is not enough  no Cause not yet satisfied Till I see that flash in your eyes Reversed indifference  And you can not deny What I have sacrificed An unsuspecting side of you A blackened paradise Feel the corruption rise A billion souls adrift but life can save us Come and youll find The temptation of human desire Rise high Come find life  I tried with all my might Crossed to the other side Suspended disbelief  oh A resurrection of Of the principles of what is right A jester is theory  And so I have denied Disrupted paradise I taste the serpents bite in you A madman prophesied Apocalyptic skies A billion souls adrift But life can save us  Come and youll find The temptation of human desire Rise high Come find life You might also like  Life can save us Life can save us  Come and youll find The temptation of human desire Rise high Come find life Come  intertwine Conflagration I thrive in the fire Rise high Come find lif
spotify:track:2ah5gOCogw00A62XBoepmc,Miracle,https://p.scdn.co/mp3-preview/cb1c8f7ab3e999e13505ce4012714a9b00aa4012?cid=400e13a0a7b044409077270c38d6b730,2ah5gOCogw00A62XBoepmc,68,spotify:artist:4NiJW4q9ichVqL1aUsgGAN,A Day To Remember,69,"['metalcore', 'pop punk', 'screamo']",Miracle,hard rock,0.463,0.917,7,-3.776,1,0.13,0.000266,1.8e-05,0.0872,0.369,160.028,4,243978,If you could only feel the way that I feel Ready for the war to come my way Yeah  I struggled so I know what it takes The pressure only builds til it breaks If you could only feel the way that I feel  You may think it is something spiritual  But Im betting on the right here  right now To hell with all the someday  somehow Ive waited long enough Waited long enough (Dont need a miracle!) Right here  right now To hell with all the someday  somehow Ive waited long enough Waited long enough (Dont need a miracle!) You might think it is something spiritual But I dont need a fucking miracle  ay!  If you could only see the way that I see You could find the faith to take the leap It only took one shot to prove Im not made of glass There is no pain you could cause that wont eventually pass If you could only see the way that I see  Youd be betting on the right here  right now To hell with all the someday  somehow Ive waited long enough Waited long enough (Dont need a miracle!) Right here  right now To hell with all the someday  somehow Ive waited long enough Waited long enough (Dont need a miracle!)  You might think it is something spiritual But I dont need a fucking miracle! See A Day To Remember LiveGet tickets as low as $44You might also like No weapon formed against me shall prosper My will is stronger! Stronger! (Stronger! Stronger!) Wait!  You may think it is something spiritual  But Im betting on the right here  right now To hell with all the someday  somehow Ive waited long enough Waited long enough (Dont need a miracle!) Right here  right now To hell with all the someday  somehow Ive waited long enough Waited long enough (Dont need a miracle!)  You might think it is something spiritual But I dont need a fucking miracle  ay! Miracle!
spotify:track:1lk2MrlN6AEdDwWH4WxTPe,Welcome to the Chaos (feat. Spencer Charnas of Ice Nine Kills),https://p.scdn.co/mp3-preview/f82befbc589e8c838f35b21e0f577ca8183b7f94?cid=400e13a0a7b044409077270c38d6b730,1lk2MrlN6AEdDwWH4WxTPe,59,spotify:artist:10Z7WzKMeIdNBKexi1YarP,Fame on Fire,58,['post-screamo'],Welcome to the Chaos,hard rock,0.458,0.948,5,-4.759,1,0.0901,0.00013,0.0,0.194,0.502,160.033,4,208979,"nce upon a time I was fine I used to be happy But that means nothing to me no more ""Itll be alright"" is a lie Everything inside of me Is fucked my insanity is high But it is all good I got new friends All of my crew think Im lucid Yeah lemme take roll  now who is in? Misfits with dreams of delusion Were running up against the wall If we keep on pushing we can make it fall There is nothing left to lose at all So give in to all the pain Welcome to the chaos No there is never gonna be a way out Nobody is gonna save us Cant you see that this is our fate now (This is hell) You can run and you can hide But it is all in your mind Welcome to the chaos No there is never gonna be a way out (This is hell) (This is hell) (This is hell)  What is so wrong with being crazy It is so much fun when youre insane I tried to hide all of my madness But I love it  keep it coming So here is a cheers to all the outcasts Let is get lost in fantasy Celebrating being fucked up But there is no worry  it is only hurting me You might also likeWere running up against the wall If we keep on pushing we can make it fall There is nothing left to lose at all So give in to all the pain Welcome to the chaos No there is never gonna be a way out Nobody is gonna save us Cant you see that this is our fate now (This is hell) You can run and you can hide But it is all in your mind Welcome to the chaos No there is never gonna be a way out (This is hell) I cant escape this hell I cant take it anymore Im dying again and again Cause I cant fucking breathe When did this all begin? So sick of playing pretend Im not me anymore I need this shit to end Welcome to the chaos No there is never gonna be a way out Nobody is gonna save us Cant you see that this is our fate now (This is hell) You can run and you can hide But it is all in your mind Welcome to the chaos No there is never gonna be a way out This is hell (This is hell) This is hel"
spotify:track:0IcUCRcLXR9S8OGFt0iT1L,Ditch,https://p.scdn.co/mp3-preview/6972aebbb0928c7bf68141f126286697a8c298b0?cid=400e13a0a7b044409077270c38d6b730,0IcUCRcLXR9S8OGFt0iT1L,55,spotify:artist:3JFsVIxOn7STeilPICkkB2,Lamb of God,64,"['alternative metal', 'groove metal', 'melodic metalcore', 'metal', 'nu metal', 'virginia metal']",Omens,hard rock,0.495,0.958,7,-4.855,1,0.0935,0.000413,0.321,0.48,0.443,75.005,4,217607,I dont give a goddamn About your demands Just spit your trash and take a bow Ive heard it all before  a running mouth The deviants and miscreants break their vows You can all keep digging  Im crawling out  Youre face down  down in a ditch that you dug yourself You can live and die by the hand youre dealt Unwound consequence and you can never tell Live or die by the hand youre dealt Blinded by revenge And your cowardice! Theyre all so scared again  it is so American Here in the home of the brave and the terrified Who can we blame this time? Back of the fucking line Were running out of excuses  were out of lies  Youre face down  down in a ditch that you dug yourself You can live and die by the hand youre dealt Unwound consequence and you can never tell Live or die by the hand youre dealt Down in a ditch that you dug yourself You can live and die by the hand youre dealt Unwound consequence and you can never tell Live or die by the hand youre dealt  You demand a life you havent earned Entitled  soft  and soon to learn There is no shoulders here for crying! You command an ego gone unchecked Unbridled needs for cheap respect But your dreams were built for dying Built for dying! You might also like Youre face down  down in a ditch that you dug yourself You can live and die by the hand youre dealt Unwound consequence and you can never tell Live or die by the hand youre dealt Down in a ditch that you dug yourself You can live and die by the hand youre dealt Unwound consequence and you can never tell Live or die by the hand youre dealt  Youre down in a ditc
spotify:track:6KrxqNJFgdSrJTnfDnPT82,Unstoppable,https://p.scdn.co/mp3-preview/d80f2ad8dec1840a57b704578890779012a44dc6?cid=400e13a0a7b044409077270c38d6b730,6KrxqNJFgdSrJTnfDnPT82,66,spotify:artist:3TOqt5oJwL9BE2NG9MEwDa,Disturbed,72,"['alternative metal', 'nu metal', 'rap metal']",Unstoppable,hard rock,0.529,0.988,1,-1.914,1,0.0768,7.15e-06,0.0278,0.336,0.336,121.0,4,238110,Youre never gonna stop me Im the nightmare youve been dreaming of Now the day is approaching Gonna show you what Im made of This is just the beginning Your anxiety is justified Let me tell you something There is nowhere left for you to hide  Justice will be mine You can be certain That sound of your heartbeat Like a time bomb slowly ticking down You wont see me coming I can end your life without a sound Hear me now It is unavoidable I fulfill my vow There is no escape I am unstoppable (I am unstoppable)  There can be no penance For the parasite that youve become There is no repentance This judgment cant be undone There will be no mercy No lenience while Im alive Vengeance is coming Believe it now  you wont survive  Justice will be mine You can be certain That sound of your heartbeat Like a time bomb slowly ticking down You wont see me coming I can end your life without a sound See Disturbed LiveGet tickets as low as $285You might also like Hear me now It is unavoidable I fulfill my vow I am unstoppable Dont bother running It is over this time Youre going to pay now For all you have taken Hear me now There is no escape I am unstoppable Oh  (I am  I am  I am  I am) I am (I am  I am  I am) I am unstoppable (I am  I am  I am  I am) I am (I am  I am  I am) I am unstoppable (I am  I am  I am  I am) I am (I am  I am  I am) I am unstoppable Oh Hear me now (Hear me now) It is unavoidable (It is unavoidable) I fulfill my vow (I fulfill my vow) I am unstoppable (I am unstoppable) Dont bother running  it is over this time Youre going to pay now for all you have taken Hear me now (Hear me now) There is no escape I am unstoppable  (Youre never gonna stop me) (I am unstoppable) (Youre never gonna stop me) I am unstoppabl
spotify:track:0Qj7PB41b6XgkApKPwDy1r,Ego Death (feat. Steve Vai),https://p.scdn.co/mp3-preview/8a4534581143e44a2a28d69928aab58fb4fc239a?cid=400e13a0a7b044409077270c38d6b730,0Qj7PB41b6XgkApKPwDy1r,67,spotify:artist:4vGrte8FDu062Ntj0RsPiZ,Polyphia,68,['instrumental rock'],Ego Death (feat. Steve Vai),hard rock,0.655,0.763,2,-5.202,0,0.0526,0.0374,0.678,0.0703,0.445,128.028,4,350086, 
spotify:track:35i03ZqMFb5Q3O9TAQ7XLB,Glitch,https://p.scdn.co/mp3-preview/ea710fd3558996059231bcfebb22b4b01391a72b?cid=400e13a0a7b044409077270c38d6b730,35i03ZqMFb5Q3O9TAQ7XLB,57,spotify:artist:159qqlGwzE04xyqpfAwRLo,Parkway Drive,64,"['australian metalcore', 'melodic metalcore', 'metalcore']",Glitch,hard rock,0.551,0.871,1,-3.998,1,0.0477,9.45e-05,0.0968,0.286,0.367,106.043,4,261812,Close your eyes Let your mind submerge Are you ready? 3  2  1  I feel a glitch in the cortex Like a ghost in the shell Caught the devil playing mind tricks I feel the dread close in like the walls of a cell I cannot sleep I cannot hide I cannot take One more night on the dark side of my mind I close my eyes to sleep  the shadows speak And they wont stop when Im awake  Everything they say would seem Feeds the fear inside of me Let it feed thе fear inside Help mе take this pain away Sleep is now my enemy Now it feeds the fear inside of me  The fear inside of me The fear hit like a shell shock Body froze like my heart stopped REM waves got my limbs locked down But my eyes wide open Sheer terror manifest before me  I cannot sleep I cannot hide I cannot take Living this way on the dark side of my mind I close my eyes to sleep  the shadows speak And they wont stop when Im awake See Parkway Drive LiveGet tickets as low as $45You might also like Everything they say would seem Feeds the fear inside of me Let it feed the fear inside Help me take this pain away Sleep is now my enemy Now it feeds the fear inside of me  Sleep paralysis Let me out  let me out Let me out  let me out  let me out  let me out Let me out  let me out  let me out Let me the fuck out Let me the fuck out  Everything they say would seem Feeds the fear inside of me Let it feed the fear inside Help me take this pain away Sleep is now my enemy Now it feeds the fear inside of me It is the fear inside of me  I cannot sleep I cannot hide I cannot take One more night on the dark side of my min
spotify:track:50lNoDOWVxhdWbmgvecuXa,Motherlode,https://p.scdn.co/mp3-preview/8ab31a2490798667d61621a16ad0c3902ca5e4a2?cid=400e13a0a7b044409077270c38d6b730,50lNoDOWVxhdWbmgvecuXa,46,spotify:artist:2OCAyLpPne0X14kjvE535s,The Standstills,32,"['canadian rock', 'modern alternative rock', 'modern hard rock']",Motherlode,hard rock,0.448,0.963,0,-4.366,0,0.0921,0.000165,0.112,0.254,0.487,134.961,3,182444, 
spotify:track:2C2EBs0E8Jq9IgiH6eEK4w,Coming For Blood (feat. From Ashes To New),https://p.scdn.co/mp3-preview/e1af2b572537c42a216e042db7dae1b471ca0955?cid=400e13a0a7b044409077270c38d6b730,2C2EBs0E8Jq9IgiH6eEK4w,47,spotify:artist:4CqPd0j1VupcPYQRTMBn1c,Eva Under Fire,49,"['pixie', 'slayer']","Love, Drugs & Misery",hard rock,0.499,0.913,1,-3.877,1,0.125,0.000899,0.0,0.319,0.549,159.97,4,209201,Cause this time coming for blood  Cause I was born bred made for this Battle ground we slay for this Yeah  I was born bred dangerous Can’t stop now we slave for this  And I’m right back up  baby  face in the fire Showing you what I’m made of Come on dig my grave  try to bury me alive I’ll rise right back up I can take another hit  hit Bruised  broken and beat down Hit  hit Bleeding til I bleed out Even if the worst is yet to come I can take another hit  hit Bruised  broken and beat down Hit  hit Bleeding til I bleed out Give it all I’ve got to get back up Cause this time I’m coming for blood  Yeah! This time I’m coming for blood Yеah!  Where do you think I came up? Nеver had nothing but knew what the pain was How do you think I stayed up? Playing with fire to feel what the flame was I’ve taken a beating Every day scheming to bury my weakness And now that youre bleeding You’ll see you’ve been digging in right where your grave was You might also like And I’m right back up  baby  face in the fire Showing you what I’m made of You’ll never keep me down Come on dig my grave  try to bury me alive I’ll rise right back up Get up  I can take another hit  hit Bruised  broken and beat down Hit  hit Bleeding til I bleed out Even if the worst is yet to come I can take another hit  hit Bruised  broken and beat down Hit  hit Bleeding til I bleed out Give it all I’ve got to get back up Cause this time I’m coming for blood   And I’m right back up  baby  face in the fire Showing you what I’m made of Come on dig my grave  try to bury me alive I’ll rise right back up I’m never bleeding out  you’ll never keep me down! I can take another hit hit Bruised broken and beat down Hit  hit (Get down) Bleeding til I bleed out Even if the worst is yet to come The worst is yet  the worst is yet to come I can take another hit  hit Bruised  broken and beat down  (Get down!) Hit  hit Bleeding til I bleed out Give it all I’ve got to get back up (I gotta get up  I gotta get up) Cause this time I’m coming for blood  Yeah This time I’m coming for blood  yeah Cause this time I’m coming for blood  yeah This time I’m coming for blood  yeah Cause this time I’m coming for bloo
spotify:track:7hlB9kaYyOEcTpOKguHpC3,Not Human,https://p.scdn.co/mp3-preview/3c4e35fa1d95faf767a40fe5f181b77ad9268609?cid=400e13a0a7b044409077270c38d6b730,7hlB9kaYyOEcTpOKguHpC3,40,spotify:artist:6VDAPUov4yNDHyQlPqrpNH,The Dead Daisies,44,"['hard rock', 'modern hard rock', 'nwocr']",Radiance,hard rock,0.435,0.935,6,-3.52,1,0.0761,0.00102,0.000519,0.272,0.486,133.991,4,253798, go  alone this ship I sail I take the pressure  to my grave Below  the zone my quest so frail Beyond the measure  tidal wave I took the vow inside of me My checkered past apology Wide eyed  I’d kill to find the code Reflections in the broken glass Not human Directions to a faded past Not human Solo  down in the undertow Awake the ghost of yesterday Follow  the mist  the afterglow I kiss the coast  the golden bay Upon the bow against the grain The matador the cold black rain I see my spirit on the road Reflections in the broken glass Not human Directions to a faded past Not human On the hidden sea materialize Not human This malady  don’t sympathize Not human I took the vow inside of me My checkered past apology Wide eyed I’d kill to find the code Reflections in the broken glass Not human Directions to a faded past Not human On the hidden sea materialize Not human This malady  don’t sympathize Not human You might also likeNot human Not human Not huma
spotify:track:6IkcTpdDbL4OVg7skLdUyF,Arrow of Love,https://p.scdn.co/mp3-preview/d0e94b94a40b6aa0228696b7a267b069d07b8eb1?cid=400e13a0a7b044409077270c38d6b730,6IkcTpdDbL4OVg7skLdUyF,64,spotify:artist:1WNoKxsp715jez1Td4vthc,Electric Callboy,65,"['comic metal', 'german metalcore', 'trancecore']",TEKKNO,hard rock,0.45,0.863,4,-7.284,0,0.0649,6.28e-05,0.0,0.358,0.62,75.028,4,222867,I wanna share my heart with everyone around I wanna spread some love  Im feeling the beat Im gonna give my heart to everyone around Im gonna share my love with everyone  everyone I wanna share my heart with everyone around I wanna spread some love  Im feeling the beat Im gonna give my heart to everyone around Im gonna share my love with everyone  everyone  Oh  Im late again  my people need me badly Look at Herbert here  he is fighting with his homie Im fed up with your anger and hate You always fight  punch  bite through the whole fucking day I give you love Shoot it right into your face  my love Love is everything that you need Love is missing in this loveless place I share my heart with everyone  I wanna share my heart with everyone around I wanna spread some love  Im feeling the beat Im gonna give my heart to everyone around Im gonna share my love with everyone I wanna share my heart with everyone around I wanna spread some love  Im feeling the beat Im gonna give my heart to everyone around Im gonna share my love with everyone  everyone  Hey  you cant escape  my love is gonna get you And dont be afraid cause I dont wanna hurt you Im the god of love  got the power to heal You from all the sadness and the bad things you feel  I give you love Shoot it right into your face  my love Love is everything that you need Love is missing in this loveless place I share my heart with everyone See Electric Callboy LiveGet tickets as low as $52You might also like I wanna share my heart with everyone around I wanna spread some love  Im feeling the beat Im gonna give my heart to everyone around Im gonna share my love with everyone  everyone  We never stop to believe in magic Were diving into the light We never stop to believe in magic We will be forever young  ever young We never stop to believe in magic Were diving into the light We never stop to believe in magic We will be forever young  ever young   We never stop to believe in magic Were diving into the light We never stop to believe in magic We will be forever young  ever young  I am the one you need  I am sent from above To fill your empty heart with an arrow of love I cannot leave before you give me all your taste  your feels  your love I wanna share my heart with everyone around I wanna spread some love  Im feeling the beat Im gonna give my heart to everyone around Im gonna share my love with everyone I wanna share my heart with everyone around I wanna spread some love  Im feeling the beat Im gonna give my heart to everyone around Im gonna share my love with everyone  everyon
spotify:track:2DyDyOW1hRYFFaMhBCAHJ9,Kill The Noise,https://p.scdn.co/mp3-preview/3c1506266e0f2644c0b862ed324b2a33ebeeb03b?cid=400e13a0a7b044409077270c38d6b730,2DyDyOW1hRYFFaMhBCAHJ9,60,spotify:artist:4RddZ3iHvSpGV4dvATac9X,Papa Roach,70,"['alternative metal', 'nu metal', 'rap metal', 'rap rock']",Ego Trip,hard rock,0.533,0.865,0,-5.469,0,0.0601,0.000428,8.83e-05,0.283,0.605,94.969,4,188127,I just feel like Im channeling something Kill the noise  No love  no feelings I choke on the air Im breathing Undone  unhealing Aint nobody stopping the bleeding  Deaf with demons on both sides Cant think  no angel left insight Chained to this static in my mind And I cant hide This rage  I just cant escape Screaming at my face So loud I cant hear my voice Breaking through my mistakes Free fall into grace  Im not insane It is time to kill the noise Kill the noise  My scars keep screamin I live through the pain for a reason My god  my anger It drags me down like an anchor  Im deaf with demons on both sides Cant think  no angel left insight Chained to this static in my mind And I cant hide  This rage  I just cant escape Screaming at my face So loud I cant hear my voice Breaking through my mistakes Free fall into grace  Im not insane It is time to kill the noise You might also like Shut up Shut up  This rage  I just cant escape Screaming at my face So loud I cant hear my voice Breaking through my mistakes Free fall into grace  Im not insane It is time to kill the noise Kill the noise  Breaking through my mistakes Free fall into grace  Im not insan
spotify:track:70mqWI6J3BseJrWA81EVkk,Skeletons on Mars,https://p.scdn.co/mp3-preview/b16a15bbe8f90872e8ee71a55493e54751294aa7?cid=400e13a0a7b044409077270c38d6b730,70mqWI6J3BseJrWA81EVkk,43,spotify:artist:161AC1AVRkIGIMxyj5djFQ,Clutch,55,"['alternative metal', 'alternative rock', 'funk metal', 'hard rock', 'stoner metal', 'stoner rock']",Sunrise on Slaughter Beach,hard rock,0.504,0.953,4,-5.74,0,0.0871,0.000118,0.845,0.352,0.539,119.983,4,250011,escending the ladder Boots on the surface  triangulating command and control No visible life signs Lower the vehicle and the medical drones Cold iron  blood red Persephone  do thee wed? Mortal nations  Olympus Mons Add another skeleton on Mars Anamolous signal Strangely familiar yet not familiar at all My god  that is impossible! Open the airlock it is a... Cold iron  blood red Persephone  do thee wed? Mortal nations  Olympus Mons Add another skeleton on Mars Or Ares by another name Dont make a differencе Gonna end the same way Dont makе a difference Gonna end the same waySee Clutch LiveGet tickets as low as $51You might also lik
spotify:track:0BeWU3xxG2plP1lhphj660,Paranoid (Crash & Burn),https://p.scdn.co/mp3-preview/5d48a3a376dafd4b5521ccb6d7fa8b0440ae7df8?cid=400e13a0a7b044409077270c38d6b730,0BeWU3xxG2plP1lhphj660,53,spotify:artist:1pRaG81GsVtaTBuVSpldt2,Pop Evil,58,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock']",Paranoid (Crash & Burn),hard rock,0.491,0.93,6,-5.757,1,0.0977,2.99e-05,0.00239,0.135,0.4,95.041,4,235737,ss It is all that I can breathe under the ashes The scars from my past are like matches Soaked in kerosene-now Everyone can see  Restless Im buried in the clouds  but Im weightless There is blood in my mouth I can taste it Im starting to believe The voices inside of me  Will you pull me out of the dark When Im fallin Falling apart dead inside I dont know how it all began And I dont want it all to end me The voice in my head is a threat Paranoid  Paranoid Paranoid The voice in my head is a threat Paranoid  Paranoid Paranoid The voice in my head is a threat  Voices Screaming in my face in the darkness Falling from the sky  like ashes Now it is my turn Im about to crash Crash and burn  Crash and burn The voice in my head is a threat  Will you pull me out of the dark When Im fallin Falling apart dead inside I dont know how it all began And I dont want it all to end me The voice in my head is a threat Paranoid  I pushed you out to keep it inside The voice in my head is a threat I lie awake  still wondering why The voice in my head is a threat  I pushed you out to keep it inside The voice in my head is a threat I lie awake  still wondering why The voice in my head is a threat  Get out of my head Get out of my head  Will you pull me out of the dark When Im fallin Falling apart dead inside I dont know how it all began And I dont want it all to end me The voice in my head is a threat Paranoid  I pushed you out to keep it inside The voice in my head is a threat I lie awake  still wondering why The voice in my head is a threat  I pushed you out to keep it inside The voice in my head is a threat  Paranoid  Paranoid Paranoid The voice in my head is a threat Paranoid  Paranoid Paranoid The voice in my head is a threat Paranoid  Paranoid Paranoid The voice in my head is a 
